,geoid,year_x,NAME_x,B01001_001E_x,B19013_001E_x,B25077_001E_x,B03002_003E_x,B03002_004E_x,B02001_004E_x,B03002_006E_x,B03002_007E_x,B03002_008E_x,B03002_009E_x,B03002_012E_x,B15002_032E_x,B15002_015E_x,state_x,county_x,tract_x,25_and_bachelors_x,percentage_of_bachelors_x,year_y,NAME_y,B01001_001E_y,B19013_001E_y,B25077_001E_y,B03002_003E_y,B03002_004E_y,B02001_004E_y,B03002_006E_y,B03002_007E_y,B03002_008E_y,B03002_009E_y,B03002_012E_y,B15002_032E_y,B15002_015E_y,state_y,county_y,tract_y,25_and_bachelors_y,percentage_of_bachelors_y,ed_chng,home_pct_change,has>500_start,has>500_end,median40start,median40income,ed_chng_upper_third,median_home_higher,median_home_topthird,eligible,gentrified
679,34025805500,2018,"Census Tract 8055, Monmouth County, New Jersey",4045.0,63631.0,284600.0,1713.0,1115.0,0.0,8.0,0.0,61.0,158.0,990.0,158.0,211.0,34,25,805500,369.0,0.09122373300370828,2009,"Census Tract 8055, Monmouth County, New Jersey",4531.0,51570.0,313500.0,1372.0,1319.0,0.0,164.0,0.0,150.0,76.0,1450.0,131.0,98.0,34,25,805500,229.0,0.05054071948797175,0.040683013515736534,-0.28880885453267746,True,True,True,True,True,False,False,True,False
684,34025806501,2018,"Census Tract 8065.01, Monmouth County, New Jersey",4104.0,47202.0,428200.0,2013.0,623.0,10.0,433.0,0.0,0.0,55.0,980.0,381.0,212.0,34,25,806501,593.0,0.14449317738791423,2009,"Census Tract 8065.01, Monmouth County, New Jersey",3424.0,53036.0,392800.0,1243.0,772.0,12.0,658.0,0.0,17.0,46.0,676.0,200.0,372.0,34,25,806501,572.0,0.16705607476635514,-0.022562897378440916,-0.07327417094815507,True,True,True,True,False,False,True,True,False
685,34025807400,2018,"Census Tract 8074, Monmouth County, New Jersey",3133.0,61199.0,471700.0,2859.0,53.0,0.0,48.0,0.0,0.0,0.0,173.0,473.0,324.0,34,25,807400,797.0,0.25438876476220873,2009,"Census Tract 8074, Monmouth County, New Jersey",3839.0,37045.0,383800.0,3588.0,111.0,0.0,51.0,15.0,0.0,0.0,74.0,416.0,430.0,34,25,807400,846.0,0.2203698879916645,0.03401887677054424,0.04802628789484842,True,True,True,True,False,True,True,True,False
693,34025810002,2018,"Census Tract 8100.02, Monmouth County, New Jersey",3536.0,33807.0,179600.0,3340.0,14.0,0.0,80.0,0.0,0.0,0.0,102.0,251.0,217.0,34,25,810002,468.0,0.1323529411764706,2009,"Census Tract 8100.02, Monmouth County, New Jersey",3562.0,37571.0,162000.0,3486.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,252.0,331.0,34,25,810002,583.0,0.16367209432902863,-0.03131915315255804,-0.055345211581291756,True,True,True,True,False,False,True,True,False
695,34025810800,2018,"Census Tract 8108, Monmouth County, New Jersey",3510.0,44042.0,248400.0,827.0,700.0,65.0,80.0,0.0,63.0,49.0,1791.0,101.0,82.0,34,25,810800,183.0,0.05213675213675214,2009,"Census Tract 8108, Monmouth County, New Jersey",2806.0,41923.0,252800.0,645.0,595.0,156.0,321.0,0.0,0.0,14.0,1216.0,49.0,78.0,34,25,810800,127.0,0.04526015680684248,0.006876595329909661,-0.1907246376811594,True,True,True,True,False,False,False,True,False
703,34025807700,2018,"Census Tract 8077, Monmouth County, New Jersey",4304.0,64607.0,236800.0,923.0,2486.0,0.0,159.0,0.0,23.0,210.0,503.0,207.0,219.0,34,25,807700,426.0,0.09897769516728624,2009,"Census Tract 8077, Monmouth County, New Jersey",4084.0,54572.0,294700.0,790.0,2690.0,10.0,49.0,0.0,49.0,72.0,424.0,223.0,170.0,34,25,807700,393.0,0.09622918707149854,0.002748508095787708,-0.4560768581081081,True,True,True,True,False,False,False,True,False
710,34025801700,2018,"Census Tract 8017, Monmouth County, New Jersey",4230.0,36270.0,167500.0,2966.0,534.0,42.0,100.0,0.0,0.0,63.0,525.0,187.0,204.0,34,25,801700,391.0,0.09243498817966903,2009,"Census Tract 8017, Monmouth County, New Jersey",4860.0,49505.0,210700.0,3921.0,131.0,24.0,37.0,0.0,7.0,97.0,643.0,83.0,86.0,34,25,801700,169.0,0.03477366255144033,0.0576613256282287,-0.4717552238805968,True,True,True,True,True,False,False,True,False
714,34025807300,2018,"Census Tract 8073, Monmouth County, New Jersey",3570.0,38003.0,183300.0,68.0,2092.0,115.0,21.0,0.0,4.0,140.0,1199.0,82.0,40.0,34,25,807300,122.0,0.03417366946778711,2009,"Census Tract 8073, Monmouth County, New Jersey",4031.0,32868.0,229900.0,73.0,2996.0,44.0,0.0,0.0,101.0,20.0,841.0,90.0,41.0,34,25,807300,131.0,0.03249813941949888,0.001675530048288229,-0.4674468085106383,True,True,True,True,False,False,False,True,False
728,34025803400,2018,"Census Tract 8034, Monmouth County, New Jersey",5060.0,48843.0,274600.0,1031.0,751.0,0.0,44.0,0.0,0.0,87.0,3147.0,79.0,110.0,34,25,803400,189.0,0.03735177865612648,2009,"Census Tract 8034, Monmouth County, New Jersey",4885.0,46379.0,340300.0,970.0,1678.0,7.0,12.0,0.0,0.0,0.0,2218.0,106.0,113.0,34,25,803400,219.0,0.04483111566018424,-0.007479337004057757,-0.4499308084486526,True,True,True,True,False,False,False,True,False
731,34025807600,2018,"Census Tract 8076, Monmouth County, New Jersey",2946.0,35050.0,215600.0,218.0,1886.0,0.0,0.0,0.0,77.0,171.0,594.0,124.0,43.0,34,25,807600,167.0,0.05668703326544467,2009,"Census Tract 8076, Monmouth County, New Jersey",3018.0,30345.0,261900.0,24.0,2703.0,0.0,0.0,0.0,25.0,39.0,227.0,62.0,3.0,34,25,807600,65.0,0.021537442014579192,0.035149591250865475,-0.4212569573283859,True,True,True,True,False,False,False,True,False
736,34025805600,2018,"Census Tract 8056, Monmouth County, New Jersey",2452.0,40302.0,317300.0,239.0,1056.0,0.0,38.0,0.0,0.0,104.0,1015.0,66.0,59.0,34,25,805600,125.0,0.050978792822185974,2009,"Census Tract 8056, Monmouth County, New Jersey",2140.0,25043.0,237100.0,232.0,986.0,41.0,72.0,0.0,29.0,39.0,757.0,42.0,31.0,34,25,805600,73.0,0.03411214953271028,0.016866643289475694,0.12572644185313583,True,True,True,True,False,True,True,True,False
740,34025807500,2018,"Census Tract 8075, Monmouth County, New Jersey",2923.0,53728.0,260900.0,929.0,1446.0,0.0,0.0,0.0,21.0,135.0,392.0,257.0,92.0,34,25,807500,349.0,0.11939787889154978,2009,"Census Tract 8075, Monmouth County, New Jersey",3008.0,51429.0,242900.0,656.0,1335.0,0.0,104.0,0.0,0.0,95.0,818.0,81.0,114.0,34,25,807500,195.0,0.06482712765957446,0.054570751231975315,-0.08927941740130318,True,True,True,True,True,False,False,True,False
746,34025810700,2018,"Census Tract 8107, Monmouth County, New Jersey",1820.0,82708.0,338000.0,1143.0,147.0,26.0,34.0,0.0,18.0,16.0,462.0,166.0,120.0,34,25,810700,286.0,0.15714285714285714,2009,"Census Tract 8107, Monmouth County, New Jersey",2271.0,53036.0,333800.0,1348.0,232.0,0.0,26.0,0.0,0.0,22.0,643.0,171.0,139.0,34,25,810700,310.0,0.13650374284456188,0.020639114298295264,-0.15546153846153846,True,True,True,True,False,False,False,True,False
750,34025801600,2018,"Census Tract 8016, Monmouth County, New Jersey",5558.0,62713.0,195600.0,4202.0,264.0,0.0,125.0,0.0,0.0,215.0,752.0,296.0,261.0,34,25,801600,557.0,0.10021590500179921,2009,"Census Tract 8016, Monmouth County, New Jersey",5751.0,36080.0,232800.0,4907.0,326.0,0.0,68.0,0.0,17.0,64.0,369.0,221.0,110.0,34,25,801600,331.0,0.057555207789949575,0.04266069721184963,-0.3925153374233129,True,True,True,True,True,False,False,True,False
759,34025805800,2018,"Census Tract 8058, Monmouth County, New Jersey",3790.0,49215.0,369700.0,1660.0,267.0,0.0,139.0,0.0,57.0,87.0,1580.0,205.0,121.0,34,25,805800,326.0,0.08601583113456464,2009,"Census Tract 8058, Monmouth County, New Jersey",3459.0,42143.0,386500.0,1478.0,327.0,103.0,215.0,0.0,55.0,85.0,1299.0,192.0,157.0,34,25,805800,349.0,0.10089621277825961,-0.01488038164369497,-0.22316743305382744,True,True,True,True,False,False,False,True,False
761,34025807200,2018,"Census Tract 8072, Monmouth County, New Jersey",2280.0,22025.0,226100.0,159.0,1428.0,0.0,2.0,0.0,13.0,27.0,651.0,8.0,35.0,34,25,807200,43.0,0.018859649122807017,2009,"Census Tract 8072, Monmouth County, New Jersey",2541.0,29167.0,365400.0,44.0,2109.0,0.0,0.0,0.0,0.0,0.0,388.0,22.0,66.0,34,25,807200,88.0,0.03463203463203463,-0.015772385509227615,-0.8908359133126935,True,True,True,True,False,False,False,True,False
765,34025802000,2018,"Census Tract 8020, Monmouth County, New Jersey",3800.0,39304.0,267100.0,2596.0,285.0,0.0,182.0,0.0,0.0,73.0,664.0,252.0,146.0,34,25,802000,398.0,0.10473684210526316,2009,"Census Tract 8020, Monmouth County, New Jersey",3996.0,42545.0,335600.0,3193.0,115.0,46.0,61.0,0.0,0.0,11.0,616.0,180.0,163.0,34,25,802000,343.0,0.08583583583583583,0.018901006269427326,-0.4700561587420442,True,True,True,True,False,False,False,True,False
766,34025807003,2018,"Census Tract 8070.03, Monmouth County, New Jersey",4374.0,40060.0,468300.0,1506.0,1298.0,0.0,54.0,0.0,0.0,96.0,1420.0,290.0,190.0,34,25,807003,480.0,0.10973936899862825,2009,"Census Tract 8070.03, Monmouth County, New Jersey",4153.0,23144.0,355400.0,1163.0,1872.0,10.0,43.0,0.0,0.0,180.0,885.0,192.0,142.0,34,25,807003,334.0,0.08042379003130268,0.029315578967325576,0.1120691864189622,True,True,True,True,False,True,True,True,False
775,34025805900,2018,"Census Tract 8059, Monmouth County, New Jersey",5490.0,66250.0,318900.0,2304.0,390.0,8.0,43.0,0.0,35.0,161.0,2549.0,309.0,171.0,34,25,805900,480.0,0.08743169398907104,2009,"Census Tract 8059, Monmouth County, New Jersey",6084.0,54504.0,378500.0,3376.0,494.0,28.0,231.0,0.0,13.0,67.0,1875.0,176.0,308.0,34,25,805900,484.0,0.07955292570677186,0.007878768282299178,-0.38866415804327376,True,True,True,True,False,False,False,True,False
780,34025807004,2018,"Census Tract 8070.04, Monmouth County, New Jersey",2876.0,55843.0,333300.0,1700.0,513.0,0.0,48.0,0.0,0.0,7.0,608.0,381.0,216.0,34,25,807004,597.0,0.2075799721835883,2009,"Census Tract 8070.04, Monmouth County, New Jersey",3392.0,31129.0,368100.0,1243.0,957.0,147.0,0.0,0.0,0.0,45.0,1147.0,149.0,166.0,34,25,807004,315.0,0.09286556603773585,0.11471440614585246,-0.29216021602160214,True,True,True,True,True,False,False,True,False
823,34027043500,2018,"Census Tract 435, Morris County, New Jersey",3356.0,50933.0,347500.0,536.0,612.0,0.0,32.0,0.0,0.0,33.0,2143.0,231.0,165.0,34,27,43500,396.0,0.11799761620977355,2009,"Census Tract 435, Morris County, New Jersey",3678.0,35288.0,334200.0,333.0,1537.0,0.0,0.0,0.0,18.0,11.0,1779.0,140.0,172.0,34,27,43500,312.0,0.08482871125611746,0.033168904953656084,-0.12522014388489208,True,True,True,True,False,False,False,True,False
842,34027045000,2018,"Census Tract 450, Morris County, New Jersey",4993.0,53462.0,253900.0,1022.0,363.0,14.0,236.0,0.0,21.0,4.0,3347.0,269.0,155.0,34,27,45000,424.0,0.08491888644101743,2009,"Census Tract 450, Morris County, New Jersey",5136.0,44851.0,336100.0,1572.0,79.0,90.0,97.0,0.0,0.0,41.0,3347.0,225.0,316.0,34,27,45000,541.0,0.10533489096573209,-0.020416004524714662,-0.5487869239858212,True,True,True,True,False,False,False,True,False
844,34027045602,2018,"Census Tract 456.02, Morris County, New Jersey",1578.0,49196.0,171500.0,378.0,148.0,0.0,54.0,0.0,13.0,17.0,968.0,54.0,47.0,34,27,45602,101.0,0.06400506970849176,2009,"Census Tract 456.02, Morris County, New Jersey",1716.0,53167.0,261600.0,369.0,226.0,19.0,48.0,0.0,0.0,0.0,1073.0,64.0,53.0,34,27,45602,117.0,0.06818181818181818,-0.004176748473326414,-0.7846763848396502,True,True,True,True,False,False,False,True,False
883,34029715200,2018,"Census Tract 7152, Ocean County, New Jersey",12643.0,45170.0,553200.0,9992.0,273.0,0.0,79.0,0.0,13.0,41.0,2245.0,296.0,481.0,34,29,715200,777.0,0.061456932690026105,2009,"Census Tract 7152, Ocean County, New Jersey",7591.0,31523.0,406300.0,4417.0,694.0,32.0,35.0,0.0,0.0,111.0,2324.0,145.0,111.0,34,29,715200,256.0,0.033724147016203396,0.02773278567382271,0.1406887201735358,True,True,True,True,False,True,True,True,False
884,34029715301,2018,"Census Tract 7153.01, Ocean County, New Jersey",8882.0,50704.0,413900.0,7092.0,312.0,0.0,177.0,0.0,0.0,8.0,1293.0,243.0,295.0,34,29,715301,538.0,0.06057194325602342,2009,"Census Tract 7153.01, Ocean County, New Jersey",8018.0,38665.0,330200.0,6286.0,612.0,0.0,144.0,0.0,0.0,0.0,976.0,170.0,348.0,34,29,715301,518.0,0.06460463956098778,-0.004032696304964355,0.06660062817105582,True,True,True,True,False,True,True,True,False
892,34029713900,2018,"Census Tract 7139, Ocean County, New Jersey",6986.0,71324.0,279000.0,5193.0,36.0,0.0,235.0,0.0,68.0,45.0,1409.0,332.0,433.0,34,29,713900,765.0,0.10950472373318065,2009,"Census Tract 7139, Ocean County, New Jersey",6782.0,56806.0,270600.0,5523.0,495.0,0.0,254.0,0.0,22.0,0.0,488.0,529.0,442.0,34,29,713900,971.0,0.14317310527867885,-0.0336683815454982,-0.1347741935483871,True,True,True,True,False,False,False,True,False
893,34029715800,2018,"Census Tract 7158, Ocean County, New Jersey",8521.0,65577.0,423200.0,6697.0,324.0,0.0,99.0,0.0,0.0,0.0,1401.0,206.0,388.0,34,29,715800,594.0,0.0697101279192583,2009,"Census Tract 7158, Ocean County, New Jersey",3170.0,50972.0,370100.0,2035.0,824.0,0.0,29.0,0.0,0.0,7.0,275.0,123.0,100.0,34,29,715800,223.0,0.07034700315457414,-0.0006368752353158313,-0.023197069943289225,True,True,True,True,False,False,True,True,False
894,34029717400,2018,"Census Tract 7174, Ocean County, New Jersey",5859.0,91328.0,333700.0,4821.0,71.0,0.0,149.0,0.0,0.0,72.0,746.0,320.0,426.0,34,29,717400,746.0,0.12732548216419184,2009,"Census Tract 7174, Ocean County, New Jersey",5745.0,56402.0,316800.0,5055.0,141.0,0.0,81.0,0.0,0.0,113.0,355.0,318.0,167.0,34,29,717400,485.0,0.08442123585726719,0.04290424630692466,-0.11074617920287684,True,True,True,True,True,False,False,True,False
895,34029720102,2018,"Census Tract 7201.02, Ocean County, New Jersey",3553.0,27392.0,79800.0,3297.0,141.0,1.0,18.0,0.0,0.0,0.0,96.0,140.0,90.0,34,29,720102,230.0,0.0647340275823248,2009,"Census Tract 7201.02, Ocean County, New Jersey",3680.0,30057.0,116300.0,3553.0,16.0,15.0,26.0,0.0,0.0,30.0,40.0,172.0,146.0,34,29,720102,318.0,0.08641304347826087,-0.02167901589593607,-0.7051503759398496,True,True,True,True,False,False,False,True,False
900,34029731204,2018,"Census Tract 7312.04, Ocean County, New Jersey",3541.0,43427.0,173000.0,3329.0,0.0,0.0,29.0,0.0,0.0,73.0,110.0,167.0,228.0,34,29,731204,395.0,0.11155040948884495,2009,"Census Tract 7312.04, Ocean County, New Jersey",4705.0,39558.0,208300.0,4536.0,0.0,23.0,20.0,0.0,19.0,21.0,86.0,237.0,227.0,34,29,731204,464.0,0.09861849096705633,0.012931918521788627,-0.4087341040462426,True,True,True,True,False,False,False,True,False
901,34029731206,2018,"Census Tract 7312.06, Ocean County, New Jersey",2296.0,35552.0,149200.0,2145.0,0.0,0.0,27.0,0.0,41.0,0.0,83.0,96.0,129.0,34,29,731206,225.0,0.09799651567944251,2009,"Census Tract 7312.06, Ocean County, New Jersey",2492.0,23992.0,157100.0,2430.0,0.0,0.0,23.0,0.0,19.0,0.0,20.0,58.0,48.0,34,29,731206,106.0,0.04253611556982344,0.05546040010961907,-0.2319504021447721,True,True,True,True,True,False,False,True,False
915,34029713402,2018,"Census Tract 7134.02, Ocean County, New Jersey",3331.0,49097.0,228600.0,2783.0,57.0,0.0,0.0,0.0,0.0,33.0,458.0,148.0,264.0,34,29,713402,412.0,0.1236865806064245,2009,"Census Tract 7134.02, Ocean County, New Jersey",3624.0,34648.0,238200.0,3366.0,44.0,0.0,0.0,0.0,0.0,0.0,214.0,67.0,78.0,34,29,713402,145.0,0.04001103752759382,0.08367554307883068,-0.21913385826771653,True,True,True,True,True,False,False,True,False
921,34029715700,2018,"Census Tract 7157, Ocean County, New Jersey",10904.0,51343.0,348300.0,9195.0,205.0,0.0,100.0,0.0,0.0,0.0,1404.0,422.0,561.0,34,29,715700,983.0,0.09015040352164343,2009,"Census Tract 7157, Ocean County, New Jersey",6387.0,53991.0,336200.0,4443.0,482.0,0.0,95.0,0.0,42.0,34.0,1291.0,280.0,356.0,34,29,715700,636.0,0.099577266322217,-0.009426862800573574,-0.12935400516795867,True,True,True,True,False,False,False,True,False
924,34029715000,2018,"Census Tract 7150, Ocean County, New Jersey",9981.0,65742.0,367800.0,5612.0,708.0,0.0,135.0,0.0,0.0,266.0,3260.0,339.0,333.0,34,29,715000,672.0,0.06732792305380222,2009,"Census Tract 7150, Ocean County, New Jersey",6457.0,51838.0,322900.0,2636.0,1701.0,34.0,98.0,0.0,41.0,65.0,1916.0,220.0,256.0,34,29,715000,476.0,0.07371844509834288,-0.0063905220445406585,-0.027169657422512233,True,True,True,True,False,False,True,True,False
929,34029734001,2018,"Census Tract 7340.01, Ocean County, New Jersey",8071.0,69444.0,273500.0,7279.0,424.0,0.0,17.0,0.0,18.0,0.0,333.0,573.0,699.0,34,29,734001,1272.0,0.15760128856399455,2009,"Census Tract 7340.01, Ocean County, New Jersey",5616.0,52646.0,284600.0,5213.0,46.0,0.0,83.0,0.0,16.0,19.0,239.0,272.0,383.0,34,29,734001,655.0,0.11663105413105414,0.040970234432940414,-0.21748446069469834,True,True,True,True,True,False,False,True,False
931,34029731201,2018,"Census Tract 7312.01, Ocean County, New Jersey",4396.0,36182.0,158200.0,3913.0,0.0,32.0,47.0,0.0,0.0,0.0,412.0,185.0,177.0,34,29,731201,362.0,0.08234758871701547,2009,"Census Tract 7312.01, Ocean County, New Jersey",4041.0,27702.0,165500.0,3947.0,20.0,0.0,33.0,0.0,0.0,0.0,41.0,55.0,112.0,34,29,731201,167.0,0.04132640435535759,0.041021184361657886,-0.22398862199747155,True,True,True,True,True,False,False,True,False
935,34029714100,2018,"Census Tract 7141, Ocean County, New Jersey",3596.0,51591.0,206400.0,3051.0,306.0,5.0,0.0,0.0,0.0,28.0,211.0,219.0,148.0,34,29,714100,367.0,0.10205784204671857,2009,"Census Tract 7141, Ocean County, New Jersey",3086.0,42879.0,235700.0,2979.0,0.0,0.0,28.0,0.0,0.0,34.0,45.0,138.0,145.0,34,29,714100,283.0,0.0917044718081659,0.010353370238552664,-0.33609011627906976,True,True,True,True,False,False,False,True,False
942,34029731203,2018,"Census Tract 7312.03, Ocean County, New Jersey",1740.0,37168.0,162600.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,55.0,71.0,34,29,731203,126.0,0.07241379310344828,2009,"Census Tract 7312.03, Ocean County, New Jersey",2015.0,37309.0,178400.0,1914.0,0.0,0.0,0.0,0.0,0.0,10.0,91.0,40.0,95.0,34,29,731203,135.0,0.06699751861042183,0.005416274493026452,-0.283690036900369,True,True,True,True,False,False,False,True,False
949,34029731202,2018,"Census Tract 7312.02, Ocean County, New Jersey",4173.0,39630.0,146500.0,3941.0,101.0,0.0,51.0,0.0,0.0,0.0,80.0,233.0,182.0,34,29,731202,415.0,0.09944883776659477,2009,"Census Tract 7312.02, Ocean County, New Jersey",4745.0,30580.0,166600.0,4378.0,0.0,0.0,89.0,0.0,0.0,0.0,278.0,198.0,135.0,34,29,731202,333.0,0.07017913593256059,0.029269701834034184,-0.33052559726962455,True,True,True,True,False,False,False,True,False
951,34029716000,2018,"Census Tract 7160, Ocean County, New Jersey",3747.0,42769.0,176300.0,3283.0,159.0,0.0,50.0,0.0,0.0,48.0,207.0,422.0,482.0,34,29,716000,904.0,0.24125967440619162,2009,"Census Tract 7160, Ocean County, New Jersey",3980.0,40703.0,204300.0,3660.0,117.0,0.0,61.0,0.0,0.0,0.0,142.0,240.0,275.0,34,29,716000,515.0,0.12939698492462312,0.1118626894815685,-0.35581962563811687,True,True,True,True,True,False,False,True,False
952,34029720101,2018,"Census Tract 7201.01, Ocean County, New Jersey",6367.0,35107.0,69000.0,5303.0,326.0,0.0,0.0,0.0,0.0,263.0,475.0,402.0,250.0,34,29,720101,652.0,0.10240301554892414,2009,"Census Tract 7201.01, Ocean County, New Jersey",5169.0,29775.0,90400.0,4516.0,240.0,0.0,45.0,0.0,0.0,83.0,285.0,251.0,146.0,34,29,720101,397.0,0.07680402398916618,0.025598991559757964,-0.5328695652173913,True,True,True,True,False,False,False,True,False
953,34029720103,2018,"Census Tract 7201.03, Ocean County, New Jersey",4772.0,31747.0,58700.0,4440.0,22.0,0.0,110.0,0.0,0.0,0.0,200.0,194.0,242.0,34,29,720103,436.0,0.09136630343671416,2009,"Census Tract 7201.03, Ocean County, New Jersey",4127.0,27665.0,70400.0,3961.0,0.0,0.0,81.0,0.0,0.0,62.0,23.0,226.0,89.0,34,29,720103,315.0,0.07632662951296341,0.015039673923750746,-0.40320272572402044,True,True,True,True,False,False,False,True,False
954,34029720202,2018,"Census Tract 7202.02, Ocean County, New Jersey",3642.0,34799.0,90000.0,3199.0,266.0,0.0,58.0,0.0,0.0,0.0,119.0,297.0,276.0,34,29,720202,573.0,0.15733113673805602,2009,"Census Tract 7202.02, Ocean County, New Jersey",3821.0,29769.0,143100.0,3106.0,357.0,0.0,76.0,0.0,0.0,178.0,104.0,211.0,124.0,34,29,720202,335.0,0.08767338393090814,0.06965775280714788,-0.8603,True,True,True,True,True,False,False,True,False
961,34029713203,2018,"Census Tract 7132.03, Ocean County, New Jersey",4802.0,60250.0,227400.0,3813.0,65.0,0.0,59.0,0.0,0.0,152.0,713.0,340.0,281.0,34,29,713203,621.0,0.12932111620158268,2009,"Census Tract 7132.03, Ocean County, New Jersey",5101.0,55694.0,236700.0,4190.0,528.0,0.0,86.0,0.0,0.0,0.0,297.0,317.0,301.0,34,29,713203,618.0,0.1211527151538914,0.008168401047691287,-0.21784960422163588,True,True,True,True,False,False,False,True,False
962,34029713300,2018,"Census Tract 7133, Ocean County, New Jersey",3917.0,44471.0,189500.0,3721.0,26.0,0.0,11.0,0.0,14.0,39.0,106.0,350.0,341.0,34,29,713300,691.0,0.17641051825376564,2009,"Census Tract 7133, Ocean County, New Jersey",4395.0,34720.0,172300.0,4042.0,21.0,0.0,140.0,0.0,0.0,0.0,192.0,318.0,259.0,34,29,713300,577.0,0.13128555176336745,0.04512496649039818,-0.0638047493403694,True,True,True,True,True,False,True,True,False
964,34029715500,2018,"Census Tract 7155, Ocean County, New Jersey",13081.0,65426.0,379400.0,11815.0,65.0,11.0,42.0,0.0,0.0,78.0,1081.0,432.0,591.0,34,29,715500,1023.0,0.07820503019646816,2009,"Census Tract 7155, Ocean County, New Jersey",8361.0,46310.0,362700.0,7589.0,170.0,11.0,0.0,13.0,0.0,20.0,558.0,234.0,287.0,34,29,715500,521.0,0.06231312044013874,0.01589190975632942,-0.11850026357406432,True,True,True,True,False,False,False,True,False
965,34029715600,2018,"Census Tract 7156, Ocean County, New Jersey",8438.0,46480.0,410400.0,6891.0,290.0,0.0,2.0,0.0,0.0,0.0,1255.0,141.0,283.0,34,29,715600,424.0,0.050248874140791655,2009,"Census Tract 7156, Ocean County, New Jersey",4802.0,38652.0,363000.0,3029.0,567.0,0.0,0.0,0.0,0.0,11.0,1195.0,138.0,173.0,34,29,715600,311.0,0.06476468138275718,-0.014515807241965523,-0.034868421052631576,True,True,True,True,False,False,True,True,False
